Open Sans 17px
1173	162	69	15	20	1	8	10	123	
1174	116	0	24	23	0	5	17	123	
1175	175	25	22	20	0	8	16	123	
1176	338	25	17	23	0	5	11	123	
1177	128	69	15	20	0	8	9	123	
1178	476	0	18	23	1	5	13	123	
1179	188	49	17	20	1	8	11	123	
1180	397	93	17	19	1	5	11	123	
1181	33	115	16	16	1	8	10	123	
1182	264	93	17	19	0	5	11	123	
1183	0	29	17	20	0	4	11	123	
1184	413	72	19	19	0	5	12	123	
1185	393	114	18	16	0	8	12	123	
1186	354	0	19	23	1	5	14	123	
1187	108	48	18	20	1	8	13	123	
1188	369	72	20	19	1	5	14	123	
1189	333	114	18	16	1	8	13	123	
1190	168	0	24	23	1	5	19	123	
1191	83	26	20	20	1	8	15	123	
1192	40	27	19	20	0	5	13	123	
1193	92	113	17	17	0	8	11	123	
1194	320	25	16	23	1	5	11	123	
1195	33	51	15	20	0	8	9	123	
1196	302	25	16	23	0	5	10	123	
1197	111	70	15	20	0	8	9	123	
1198	245	93	17	19	0	5	11	123	
1199	333	50	16	20	0	8	10	123	
1200	283	93	17	19	0	5	11	123	
1201	315	50	16	20	0	8	10	123	
1202	333	0	19	23	0	5	13	123	
1203	69	48	17	20	0	8	11	123	
1204	243	0	22	23	0	5	16	123	
1205	61	26	20	20	0	8	13	123	
1206	267	0	20	23	0	5	14	123	
1207	128	47	18	20	1	8	12	123	
1208	188	93	17	19	0	5	12	123	
1209	1	133	15	16	1	8	11	123	
1210	207	93	17	19	1	5	12	123	
1211	15	115	16	16	1	8	11	123	
1212	324	72	21	19	0	5	16	123	
1213	353	114	18	16	0	8	12	123	
1214	216	25	21	22	0	5	16	123	
1215	88	48	18	20	0	8	12	123	
1216	497	72	10	19	1	5	6	123	
1231	497	72	10	19	1	5	6	123	
1217	219	0	22	23	0	1	16	123	
1218	128	25	21	20	0	4	15	123	
1219	416	0	18	23	1	5	13	123	
1220	441	50	16	20	1	8	11	123	
1221	311	0	20	23	0	5	14	123	
1222	19	29	19	20	0	8	12	123	
1223	376	25	17	23	1	5	13	123	
1224	16	51	15	20	1	8	11	123	
1225	289	0	20	23	1	5	15	123	
1226	148	47	18	20	1	8	13	123	
1227	395	25	17	23	0	5	12	123	
1228	145	69	15	20	1	8	11	123	
1229	194	0	23	23	1	5	18	123	
1230	105	26	21	20	1	8	16	123	
1232	452	25	18	23	0	1	12	123	
1233	387	50	16	20	0	4	10	123	
1234	472	25	18	23	0	1	12	123	
1235	476	50	15	20	0	4	10	123	
1236	300	72	22	19	0	5	16	123	
1237	224	114	21	16	0	8	16	123	
8470	252	72	22	19	1	5	17	123	
	
