Open Sans 17px
19978	9	1333	23	22	0	3	17	124	
25214	1009	882	23	23	0	3	17	124	
20204	1162	1132	22	23	0	3	17	124	
32676	959	882	23	23	0	3	17	124	
20891	507	1477	21	22	1	4	17	124	
24590	984	882	23	23	0	3	17	124	
21435	1598	104	23	24	0	3	17	124	
28857	1984	858	23	23	0	3	17	124	
20986	36	1308	21	23	1	3	17	124	
21999	634	1132	22	23	1	3	17	124	
24320	1490	1405	23	22	0	4	17	124	
21040	658	1132	22	23	0	3	17	124	
20182	1648	130	23	24	0	3	17	124	
29992	1951	1108	22	23	0	4	17	124	
20063	1934	858	23	23	0	3	17	124	
36947	234	858	23	23	0	3	17	124	
24351	778	1132	22	23	0	3	17	124	
21035	893	156	22	24	0	3	17	124	
20250	209	858	23	23	0	3	17	124	
27700	1734	858	23	23	0	3	17	124	
28216	1709	858	23	23	0	3	17	124	
24072	1666	1133	22	23	1	3	17	124	
23478	184	858	23	23	0	3	17	124	
34892	198	105	23	24	0	3	17	124	
20026	226	1133	22	23	0	3	17	124	
36827	123	105	23	24	0	3	17	124	
25112	1642	1133	22	23	1	3	17	124	
36807	248	105	23	24	0	3	17	124	
24819	1684	858	23	23	0	3	17	124	
23545	1659	858	23	23	0	3	17	124	
24555	309	858	23	23	0	3	17	124	
21644	442	1133	22	23	0	3	17	124	
26230	1924	1453	21	22	1	4	17	124	
24471	284	858	23	23	0	3	17	124	
21602	1580	1429	22	22	1	4	17	124	
28779	1265	1405	23	22	0	4	17	124	
30693	1687	1108	22	23	0	3	17	124	
28846	259	858	23	23	0	3	17	124	
35874	1634	858	23	23	0	3	17	124	
26102	1183	1107	22	23	1	3	17	124	
36215	159	858	23	23	0	3	17	124	
36865	134	858	23	23	0	3	17	124	
26032	59	858	23	23	0	3	17	124	
24102	34	858	23	23	0	3	17	124	
21596	2014	1308	21	23	1	3	17	124	
22374	1740	1405	23	22	0	3	17	124	
20613	1909	858	23	23	0	3	17	124	
26381	1267	1333	23	22	0	4	17	124	
21738	1807	1108	22	23	1	3	17	124	
20809	1884	858	23	23	0	3	17	124	
21621	794	1429	22	22	1	4	17	124	
23569	9	858	23	23	0	3	17	124	
20332	1723	130	23	24	0	3	17	124	
25103	1859	858	23	23	0	3	17	124	
24847	1834	858	23	23	0	3	17	124	
23494	1759	858	23	23	0	3	17	124	
29616	1417	1333	23	22	0	4	17	124	
30495	1784	858	23	23	0	3	17	124	
25163	84	858	23	23	0	3	17	124	
32769	109	858	23	23	0	3	17	124	
20960	1809	858	23	23	0	4	17	124	
21518	1209	882	23	23	0	3	17	124	
28608	1259	882	23	23	0	3	17	124	
21457	1684	883	23	23	0	3	17	124	
26080	1709	883	23	23	0	4	17	124	
20449	159	883	23	23	0	3	17	124	
29983	515	1405	23	22	0	3	17	124	
30005	562	1183	22	23	1	3	17	124	
40614	184	883	23	23	0	3	17	124	
30721	1734	883	23	23	0	3	17	124	
35013	209	883	23	23	0	3	17	124	
20080	240	1381	23	22	0	4	17	124	
25308	234	883	23	23	0	3	17	124	
31665	309	883	23	23	0	3	17	124	
39532	1546	1183	22	23	0	3	17	124	
38382	0	79	21	24	1	3	17	124	
26426	284	883	23	23	0	3	17	124	
21862	1659	883	23	23	0	3	17	124	
37324	1962	1477	23	21	0	4	17	124	
20811	1598	130	23	24	0	3	17	124	
21018	1838	1283	21	23	1	3	17	124	
39575	370	1183	22	23	0	3	17	124	
21643	1306	1183	22	23	1	3	17	124	
27714	1634	883	23	23	0	3	17	124	
27604	259	883	23	23	0	3	17	124	
21482	1436	1429	22	22	0	4	17	124	
38065	1759	883	23	23	0	3	17	124	
33258	807	1332	19	23	2	3	17	124	
26679	1784	883	23	23	0	3	17	124	
22826	1859	883	23	23	0	3	17	124	
26684	1884	883	23	23	0	3	17	124	
27515	1815	1381	23	22	0	4	17	124	
25165	874	1182	22	23	0	3	17	124	
21571	610	1183	22	23	1	4	17	124	
35805	1934	883	23	23	0	3	17	124	
20975	9	883	23	23	0	3	17	124	
25226	1909	883	23	23	0	3	17	124	
39640	1401	1283	21	23	1	3	17	124	
20013	492	1283	21	23	1	3	17	124	
21319	34	883	23	23	0	3	17	124	
22899	59	883	23	23	0	3	17	124	
20934	134	883	23	23	0	3	17	124	
29399	1066	1182	22	23	0	3	17	124	
20256	109	883	23	23	0	3	17	124	
34987	1834	883	23	23	0	3	17	124	
20301	1809	883	23	23	0	3	17	124	
22855	84	883	23	23	0	3	17	124	
32842	250	1183	22	23	0	3	17	124	
25289	1609	883	23	23	0	3	17	124	
22269	1312	1477	21	22	1	4	17	124	
21069	1584	883	23	23	0	3	17	124	
20107	1334	883	23	23	0	3	17	124	
20808	1398	130	23	24	0	3	17	124	
38388	818	1307	21	23	1	3	17	124	
25110	575	0	23	25	0	2	17	124	
24456	1359	883	23	23	0	3	17	124	
21733	1565	1405	23	22	0	4	17	124	
36992	509	883	23	23	0	3	17	124	
30452	534	883	23	23	0	3	17	124	
37197	315	1405	23	22	0	4	17	124	
36895	1384	883	23	23	0	3	17	124	
21483	874	1207	22	23	1	3	17	124	
28982	1523	104	23	24	0	2	17	124	
21147	1277	156	22	24	0	3	17	124	
21270	1548	104	23	24	0	3	17	124	
31169	559	883	23	23	0	3	17	124	
26356	584	883	23	23	0	4	17	124	
20840	1234	882	23	23	0	3	17	124	
22120	1792	1333	23	22	0	4	17	124	
20877	1767	1333	23	22	0	4	17	124	
35831	1284	882	23	23	0	3	17	124	
20667	1309	883	23	23	0	3	17	124	
23475	1273	104	23	24	0	3	17	124	
24180	609	883	23	23	0	3	17	124	
20511	1409	883	23	23	0	3	17	124	
28151	1434	883	23	23	0	3	17	124	
29579	1190	1500	23	21	0	4	17	124	
26368	1509	883	23	23	0	3	17	124	
21335	1066	1207	22	23	0	3	17	124	
22079	1484	1429	22	22	1	4	17	124	
25152	1534	883	23	23	0	3	17	124	
30913	334	883	23	23	0	3	17	124	
36134	359	883	23	23	0	3	17	124	
21153	1559	883	23	23	0	3	17	124	
22992	384	883	23	23	0	3	17	124	
38431	1930	1183	22	23	1	3	17	124	
22330	409	883	23	23	0	3	17	124	
32773	484	883	23	23	0	3	17	124	
38271	459	883	23	23	0	3	17	124	
22043	1666	1183	22	23	1	3	17	124	
36716	1484	883	23	23	0	3	17	124	
21345	1459	883	23	23	0	3	17	124	
36319	1567	1333	23	22	0	4	17	124	
21568	578	1429	22	22	1	4	17	124	
20219	434	883	23	23	0	3	17	124	
20998	1248	104	23	24	0	3	17	124	
31639	1609	858	23	23	0	3	17	124	
30528	1834	1183	22	23	0	3	17	124	
32452	1584	858	23	23	0	3	17	124	
23383	680	1307	21	23	1	3	17	124	
31070	1659	833	23	23	0	3	17	124	
22885	1684	833	23	23	0	3	17	124	
23398	184	833	23	23	0	3	17	124	
20505	209	833	23	23	0	3	17	124	
35265	1709	833	23	23	0	3	17	124	
23481	234	833	23	23	0	3	17	124	
20799	473	105	23	24	0	3	17	124	
24515	259	833	23	23	0	3	17	124	
22871	623	104	23	24	0	3	17	124	
25918	1584	833	23	23	0	3	17	124	
24049	90	1453	21	22	2	4	17	124	
23436	848	104	23	24	0	3	17	124	
29305	1098	104	23	24	0	3	17	124	
32463	1609	833	23	23	0	3	17	124	
20987	1634	833	23	23	0	3	17	124	
21517	1810	1183	22	23	0	3	17	124	
32447	284	833	23	23	0	3	17	124	
26041	1048	104	23	24	0	3	17	124	
27426	1734	833	23	23	0	3	17	124	
23556	1759	833	23	23	0	3	17	124	
24378	1365	1357	23	22	0	4	17	124	
38169	1834	833	23	23	0	3	17	124	
22238	1447	1283	21	23	1	3	17	124	
21047	1114	1157	22	23	0	3	17	124	
20803	1859	833	23	23	0	4	17	124	
20302	9	833	23	23	0	3	17	124	
25913	1090	1157	22	23	1	3	17	124	
35273	1066	1157	22	23	1	3	17	124	
27425	34	833	23	23	0	3	17	124	
24178	515	1357	23	22	0	4	17	124	
29595	1884	833	23	23	0	3	17	124	
23612	554	1429	22	22	0	4	17	124	
20294	59	833	23	23	0	3	17	124	
22320	84	833	23	23	0	3	17	124	
21448	1540	1357	23	22	0	4	17	124	
38754	584	1333	23	22	0	4	17	124	
23450	1923	156	23	24	0	3	17	124	
24110	159	833	23	23	0	3	17	124	
21507	514	1158	22	23	1	3	17	124	
24466	1523	156	23	24	0	3	17	124	
34562	134	833	23	23	0	3	17	124	
35797	1809	833	23	23	0	3	17	124	
21305	366	1453	22	22	1	4	17	124	
26412	1784	833	23	23	0	3	17	124	
38647	216	1283	21	23	1	3	17	124	
19975	1854	1453	22	22	0	4	17	124	
28976	1378	1158	22	23	0	3	17	124	
20855	1942	1333	23	22	0	4	17	124	
24403	285	1283	21	23	1	3	17	124	
22359	109	833	23	23	0	3	17	124	
19977	775	1501	21	21	1	4	17	124	
35199	1442	1333	23	22	0	4	17	124	
22791	273	131	23	24	0	2	17	124	
33394	309	833	23	23	0	3	17	124	
21033	562	1158	22	23	0	3	17	124	
24605	1990	1357	23	22	0	4	17	124	
39554	331	1283	21	23	1	3	17	124	
20116	500	1501	23	20	0	5	17	124	
32593	1427	1477	21	22	1	4	17	124	
20837	1615	1357	23	22	0	4	17	124	
35753	334	833	23	23	0	3	17	124	
25104	48	131	23	24	0	3	17	124	
36855	584	833	23	23	0	3	17	124	
21046	970	1157	22	23	0	3	17	124	
36153	559	833	23	23	0	3	17	124	
38590	1384	833	23	23	0	3	17	124	
26126	1723	1283	21	23	1	4	17	124	
24213	1359	833	23	23	0	3	17	124	
23558	534	833	23	23	0	3	17	124	
21716	778	1157	22	23	1	3	17	124	
26292	1334	833	23	23	0	3	17	124	
20004	1686	1453	22	22	1	4	17	124	
28385	198	131	23	24	0	3	17	124	
20570	1309	833	23	23	0	3	17	124	
20844	173	131	23	24	0	3	17	124	
23561	1209	832	23	23	0	3	17	124	
25509	1259	832	23	23	0	3	17	124	
36720	723	130	23	24	0	3	17	124	
36208	673	130	23	24	0	3	17	124	
25954	609	833	23	23	0	3	17	124	
21160	1284	832	23	23	0	3	17	124	
25773	509	833	23	23	0	3	17	124	
31361	484	833	23	23	0	3	17	124	
20912	409	833	23	23	0	3	17	124	
24223	23	131	23	24	0	3	17	124	
22914	1762	1158	22	23	0	3	17	124	
24046	384	833	23	23	0	3	17	124	
27888	1559	833	23	23	0	3	17	124	
26143	510	1453	22	22	0	4	17	124	
20043	2023	156	23	24	0	3	17	124	
26524	840	1357	23	22	0	4	17	124	
31505	1534	833	23	23	0	3	17	124	
29702	101	1477	23	21	0	4	17	124	
26379	634	1182	22	23	0	4	17	124	
20108	475	1501	23	20	0	5	17	124	
21578	1978	1158	22	23	0	3	17	124	
19996	1037	156	22	24	1	2	17	124	
20132	359	833	23	23	0	3	17	124	
30423	1509	833	23	23	0	3	17	124	
39564	1484	833	23	23	0	3	17	124	
25151	1865	1357	23	22	0	4	17	124	
35328	340	1357	23	22	0	4	17	124	
30007	1758	1453	22	22	0	4	17	124	
27861	1409	833	23	23	0	3	17	124	
29233	394	1158	22	23	0	3	17	124	
33041	1434	833	23	23	0	3	17	124	
20260	178	1158	22	23	0	3	17	124	
36864	434	833	23	23	0	3	17	124	
21385	965	1381	23	22	0	4	17	124	
31105	459	833	23	23	0	3	17	124	
25216	1459	833	23	23	0	3	17	124	
35299	1909	833	23	23	0	3	17	124	
27969	1959	833	23	23	0	3	17	124	
20687	1334	858	23	23	0	3	17	124	
24069	772	1307	21	23	1	3	17	124	
23616	1710	1453	22	22	0	4	17	124	
22987	1359	858	23	23	0	3	17	124	
30382	509	858	23	23	0	3	17	124	
23454	1414	182	21	24	1	2	17	124	
24613	534	858	23	23	0	3	17	124	
27492	1273	26	23	24	0	3	17	124	
21516	1036	1476	21	22	1	4	17	124	
40857	1384	858	23	23	0	3	17	124	
22836	559	858	23	23	0	3	17	124	
20804	584	858	23	23	0	4	17	124	
21333	1209	857	23	23	0	3	17	124	
20445	1259	857	23	23	0	3	17	124	
24377	1309	858	23	23	0	3	17	124	
26085	0	1453	19	22	2	4	17	124	
34382	948	26	23	24	0	3	17	124	
20415	1284	857	23	23	0	3	17	124	
24863	1023	26	23	24	0	2	17	124	
24494	609	858	23	23	0	3	17	124	
32500	1409	858	23	23	0	3	17	124	
25346	1434	858	23	23	0	3	17	124	
31649	1509	858	23	23	0	3	17	124	
25511	1534	858	23	23	0	3	17	124	
35760	334	858	23	23	0	3	17	124	
31532	1298	26	23	24	0	2	17	124	
22763	359	858	23	23	0	3	17	124	
29273	990	1356	23	22	0	4	17	124	
38253	1559	858	23	23	0	3	17	124	
34989	1673	26	23	24	0	3	17	124	
24050	486	1453	22	22	1	4	17	124	
24230	384	858	23	23	0	3	17	124	
31181	409	858	23	23	0	3	17	124	
21916	484	858	23	23	0	3	17	124	
20316	459	858	23	23	0	3	17	124	
21703	1782	1453	22	22	1	3	17	124	
30424	1484	858	23	23	0	3	17	124	
33261	1459	858	23	23	0	3	17	124	
29699	434	858	23	23	0	3	17	124	
25630	1234	857	23	23	0	3	17	124	
35813	1184	857	23	23	0	3	17	124	
20215	1592	1333	23	22	0	4	17	124	
37325	684	857	23	23	0	3	17	124	
23631	334	1333	23	22	0	4	17	124	
27833	1450	1158	22	23	0	3	17	124	
22270	1197	1476	21	22	1	4	17	124	
20037	734	857	23	23	0	3	17	124	
25910	809	857	23	23	0	3	17	124	
23448	2022	1283	21	23	1	3	17	124	
21508	759	857	23	23	0	3	17	124	
20184	784	857	23	23	0	3	17	124	
27169	709	857	23	23	0	3	17	124	
27491	1	1477	23	21	0	4	17	124	
35838	659	857	23	23	0	3	17	124	
27668	1934	833	23	23	0	3	17	124	
20805	1984	833	23	23	0	3	17	124	
40644	634	857	23	23	0	3	17	124	
20170	2009	833	23	23	0	3	17	124	
27599	834	857	23	23	0	3	17	124	
23553	884	857	23	23	0	3	17	124	
21710	706	1182	22	23	1	3	17	124	
26202	797	156	22	24	1	3	17	124	
24681	1015	1356	23	22	0	4	17	124	
35748	1034	857	23	23	0	3	17	124	
30333	744	1332	19	23	2	3	17	124	
22240	1611	1477	21	22	1	4	17	124	
38656	1084	857	23	23	0	3	17	124	
31354	1588	1477	21	22	1	3	17	124	
24930	1159	857	23	23	0	3	17	124	
30331	1109	857	23	23	0	3	17	124	
31163	1134	857	23	23	0	3	17	124	
24212	198	27	23	24	0	2	17	124	
24597	106	1158	22	23	0	3	17	124	
22815	1059	857	23	23	0	3	17	124	
20813	1009	857	23	23	0	3	17	124	
36814	859	857	23	23	0	3	17	124	
21019	1810	1158	22	23	0	3	17	124	
33756	909	857	23	23	0	3	17	124	
25343	984	857	23	23	0	3	17	124	
33457	373	27	23	24	0	3	17	124	
39118	934	857	23	23	0	4	17	124	
24425	959	857	23	23	0	3	17	124	
39064	1959	883	23	23	0	3	17	124	
29275	2009	883	23	23	0	3	17	124	
29289	209	933	23	23	0	3	17	124	
35785	184	933	23	23	0	3	17	124	
20854	1759	933	23	23	0	3	17	124	
24744	1734	933	23	23	0	3	17	124	
21313	159	933	23	23	0	3	17	124	
24773	1709	933	23	23	0	3	17	124	
33521	1684	933	23	23	0	3	17	124	
29256	23	27	23	24	0	3	17	124	
26408	284	933	23	23	0	3	17	124	
31661	259	933	23	23	0	3	17	124	
20140	234	933	23	23	0	3	17	124	
22235	1407	1501	21	21	1	5	17	124	
29916	390	1405	23	22	0	4	17	124	
38543	533	157	22	24	1	3	17	124	
36890	398	27	23	24	0	3	17	124	
21548	682	1157	22	23	1	3	17	124	
29401	1659	933	23	23	0	3	17	124	
36816	134	933	23	23	0	3	17	124	
20027	1790	1405	23	22	0	3	17	124	
25353	109	933	23	23	0	3	17	124	
36305	34	933	23	23	0	3	17	124	
20129	465	1405	23	22	0	3	17	124	
25361	9	933	23	23	0	3	17	124	
22920	1959	933	23	23	0	3	17	124	
24687	748	26	23	24	0	2	17	124	
25481	1909	933	23	23	0	3	17	124	
24324	1990	1405	23	22	0	4	17	124	
26071	1934	933	23	23	0	3	17	124	
26234	826	1157	22	23	0	3	17	124	
21769	706	1157	22	23	1	3	17	124	
26399	1882	1133	22	23	0	3	17	124	
26089	490	1405	23	22	0	4	17	124	
27690	1884	933	23	23	0	3	17	124	
20851	786	1332	19	23	2	3	17	124	
36924	673	26	23	24	0	3	17	124	
25968	1859	933	23	23	0	3	17	124	
40517	498	27	23	24	0	2	17	124	
32493	1784	933	23	23	0	3	17	124	
25945	448	27	23	24	0	3	17	124	
22806	1809	933	23	23	0	3	17	124	
32780	59	933	23	23	0	3	17	124	
26657	84	933	23	23	0	3	17	124	
38463	1954	1133	22	23	1	3	17	124	
21475	783	1477	21	22	1	4	17	124	
20123	1834	933	23	23	0	3	17	124	
21464	573	27	23	24	0	2	17	124	
27963	1634	933	23	23	0	3	17	124	
22797	1325	182	19	24	2	2	17	124	
25628	1609	933	23	23	0	3	17	124	
21453	615	1405	23	22	0	4	17	124	
23458	1359	933	23	23	0	3	17	124	
31934	748	0	23	24	0	3	17	124	
21591	98	1429	22	22	1	4	17	124	
22075	1978	1133	22	23	1	3	17	124	
22612	1384	933	23	23	0	3	17	124	
25026	484	933	23	23	0	3	17	124	
20889	1615	1405	23	22	0	4	17	124	
23453	875	1477	21	22	1	3	17	124	
27204	509	933	23	23	0	3	17	124	
26376	898	1477	21	22	0	4	17	124	
27012	1409	933	23	23	0	3	17	124	
31995	534	933	23	23	0	3	17	124	
39134	940	1429	23	22	0	4	17	124	
36710	559	933	23	23	0	3	17	124	
25143	0	53	21	24	0	3	17	124	
30334	1358	1477	21	22	1	4	17	124	
32487	1265	1429	23	22	0	3	17	124	
29467	1284	932	23	23	0	3	17	124	
26432	1309	933	23	23	0	3	17	124	
21387	890	1429	23	22	0	4	17	124	
20843	1290	1429	23	22	0	4	17	124	
31036	973	0	23	24	0	3	17	124	
21334	1334	933	23	23	0	3	17	124	
24179	90	1405	23	22	0	4	17	124	
28369	584	933	23	23	0	3	17	124	
30028	140	1405	23	22	0	4	17	124	
22969	1434	933	23	23	0	3	17	124	
27494	1459	933	23	23	0	3	17	124	
24184	1534	933	23	23	0	3	17	124	
36229	1559	933	23	23	0	3	17	124	
33080	309	933	23	23	0	3	17	124	
24335	334	933	23	23	0	3	17	124	
32418	1584	933	23	23	0	3	17	124	
29482	359	933	23	23	0	3	17	124	
21253	384	933	23	23	0	3	17	124	
25240	459	933	23	23	0	3	17	124	
29238	215	1405	23	22	0	4	17	124	
35777	434	933	23	23	0	3	17	124	
30561	1282	1158	22	23	1	3	17	124	
32932	1509	933	23	23	0	3	17	124	
20214	1484	933	23	23	0	3	17	124	
32451	409	933	23	23	0	3	17	124	
36857	1984	933	23	23	0	3	17	124	
19990	634	957	23	23	0	3	17	124	
24120	1585	1283	21	23	1	3	17	124	
20110	765	1405	23	22	0	4	17	124	
20002	534	958	23	23	0	3	17	124	
26007	1690	1381	23	22	0	3	17	124	
24314	509	958	23	23	0	3	17	124	
30002	668	1477	21	22	1	4	17	124	
35782	1434	958	23	23	0	3	17	124	
25250	1848	0	23	24	0	2	17	124	
21512	1409	958	23	23	0	3	17	124	
20869	377	1283	21	23	1	3	17	124	
21407	340	1381	23	22	0	4	17	124	
38450	1234	1157	22	23	1	3	17	124	
21830	657	1307	21	23	1	3	17	124	
25253	484	958	23	23	0	3	17	124	
21890	26	1429	22	22	1	4	17	124	
25402	1384	958	23	23	0	3	17	124	
38025	2023	26	23	24	0	3	17	124	
26361	1002	1307	21	23	1	3	17	124	
29454	1359	958	23	23	0	3	17	124	
39321	1284	957	23	23	0	3	17	124	
36830	1873	0	23	24	0	3	17	124	
30418	1490	1381	23	22	0	3	17	124	
36793	1798	0	23	24	0	3	17	124	
29368	1309	958	23	23	0	3	17	124	
22905	1498	0	23	24	0	3	17	124	
20048	559	958	23	23	0	3	17	124	
40635	584	958	23	23	0	3	17	124	
20540	1334	958	23	23	0	3	17	124	
40657	1515	1381	23	22	0	4	17	124	
33804	459	958	23	23	0	3	17	124	
23433	434	958	23	23	0	3	17	124	
20174	1615	1381	23	22	0	4	17	124	
28856	359	958	23	23	0	3	17	124	
39277	334	958	23	23	0	3	17	124	
39030	1540	1381	23	22	0	4	17	124	
22522	1609	958	23	23	0	3	17	124	
30830	226	1183	22	23	0	3	17	124	
32511	1584	958	23	23	0	3	17	124	
31186	309	958	23	23	0	3	17	124	
28902	1559	958	23	23	0	3	17	124	
25746	1534	958	23	23	0	3	17	124	
29420	1459	958	23	23	0	3	17	124	
34880	915	1405	23	22	0	3	17	124	
25928	1484	958	23	23	0	3	17	124	
20914	178	1183	22	23	0	3	17	124	
21608	1820	1429	22	22	0	4	17	124	
38047	384	958	23	23	0	3	17	124	
24694	1165	1404	23	22	0	4	17	124	
22114	154	1183	22	23	1	3	17	124	
36523	409	958	23	23	0	3	17	124	
35270	1509	958	23	23	0	3	17	124	
36234	609	958	23	23	0	3	17	124	
21150	1259	957	23	23	0	3	17	124	
20551	759	957	23	23	0	3	17	124	
26550	809	957	23	23	0	3	17	124	
21315	884	957	23	23	0	3	17	124	
25252	1229	156	22	24	0	3	17	124	
26465	834	957	23	23	0	3	17	124	
38506	1978	1183	22	23	1	3	17	124	
27744	859	957	23	23	0	3	17	124	
23617	865	1405	23	22	0	4	17	124	
19994	784	957	23	23	0	3	17	124	
23665	887	1307	21	23	1	3	17	124	
21322	734	957	23	23	0	3	17	124	
22403	1990	1381	23	22	0	3	17	124	
26497	2009	933	23	23	0	3	17	124	
25991	659	957	23	23	0	3	17	124	
23681	1048	1307	21	23	1	3	17	124	
20307	709	957	23	23	0	3	17	124	
36817	684	957	23	23	0	3	17	124	
36149	909	957	23	23	0	3	17	124	
21326	959	957	23	23	0	3	17	124	
38500	994	1207	22	23	1	3	17	124	
24536	1109	957	23	23	0	3	17	124	
36896	1273	0	23	24	0	3	17	124	
35745	1159	957	23	23	0	3	17	124	
21463	1234	957	23	23	0	3	17	124	
39740	1184	957	23	23	0	3	17	124	
30456	634	1207	22	23	0	3	17	124	
21021	1323	78	23	24	0	3	17	124	
20457	1209	957	23	23	0	3	17	124	
25307	2002	1183	22	23	0	3	17	124	
24052	944	1477	21	22	2	4	17	124	
34920	1134	957	23	23	0	3	17	124	
20309	1084	957	23	23	0	3	17	124	
27721	934	957	23	23	0	3	17	124	
31471	984	957	23	23	0	3	17	124	
32654	1059	957	23	23	0	3	17	124	
24065	1493	1283	21	23	1	3	17	124	
28195	1009	957	23	23	0	3	17	124	
24517	1034	957	23	23	0	3	17	124	
32467	609	933	23	23	0	3	17	124	
21488	274	1183	22	23	1	3	17	124	
21320	1023	78	23	24	0	2	17	124	
23385	1259	932	23	23	0	3	17	124	
22334	559	908	23	23	0	3	17	124	
36466	534	908	23	23	0	3	17	124	
32771	1138	1182	22	23	0	3	17	124	
37327	1409	908	23	23	0	3	17	124	
38750	1098	78	23	24	0	3	17	124	
39057	1384	908	23	23	0	3	17	124	
31572	1198	78	23	24	0	2	17	124	
34507	1148	78	23	24	0	3	17	124	
26031	509	908	23	23	0	3	17	124	
39068	1359	908	23	23	0	3	17	124	
33853	1334	908	23	23	0	3	17	124	
27498	1215	1356	23	22	0	4	17	124	
25552	1259	907	23	23	0	3	17	124	
22788	609	908	23	23	0	3	17	124	
24537	584	908	23	23	0	3	17	124	
28378	1309	908	23	23	0	3	17	124	
36731	1873	78	23	24	0	3	17	124	
36300	484	908	23	23	0	3	17	124	
33300	459	908	23	23	0	3	17	124	
21452	459	1333	23	22	0	4	17	124	
26131	586	1183	22	23	0	4	17	124	
21351	1210	1182	22	23	1	3	17	124	
24577	1923	78	23	24	0	2	17	124	
36828	1748	78	23	24	0	3	17	124	
23401	384	908	23	23	0	3	17	124	
32039	359	908	23	23	0	3	17	124	
26152	1090	1182	22	23	1	3	17	124	
31449	1584	908	23	23	0	3	17	124	
27801	1559	908	23	23	0	3	17	124	
24578	1215	1380	23	22	0	3	17	124	
35937	334	908	23	23	0	3	17	124	
32622	778	1182	22	23	1	3	17	124	
21477	898	1182	22	23	0	3	17	124	
19987	946	1182	22	23	0	3	17	124	
26415	1534	908	23	23	0	3	17	124	
30524	1892	1429	22	22	1	4	17	124	
21863	994	1182	22	23	1	3	17	124	
34384	1509	908	23	23	0	3	17	124	
35821	1434	908	23	23	0	3	17	124	
36187	1673	78	23	24	0	2	17	124	
40481	1459	908	23	23	0	3	17	124	
37096	409	908	23	23	0	3	17	124	
21592	922	1182	22	23	1	4	17	124	
20195	1065	1380	23	22	0	4	17	124	
20030	434	908	23	23	0	3	17	124	
36733	273	79	23	24	0	3	17	124	
27704	1484	908	23	23	0	3	17	124	
34109	1284	907	23	23	0	3	17	124	
27880	1234	907	23	23	0	3	17	124	
20845	734	907	23	23	0	3	17	124	
25874	784	907	23	23	0	3	17	124	
28165	859	907	23	23	0	3	17	124	
32034	809	907	23	23	0	3	17	124	
29240	834	907	23	23	0	3	17	124	
31616	759	907	23	23	0	3	17	124	
35830	709	907	23	23	0	3	17	124	
25903	1984	883	23	23	0	3	17	124	
25932	634	907	23	23	0	3	17	124	
20498	1594	1183	22	23	0	3	17	124	
20114	1040	1500	23	21	0	4	17	124	
31351	1529	182	21	24	1	3	17	124	
29190	684	907	23	23	0	3	17	124	
19988	1165	1500	23	21	0	4	17	124	
25000	659	907	23	23	0	3	17	124	
22842	884	907	23	23	0	3	17	124	
28404	934	907	23	23	0	3	17	124	
36335	1084	907	23	23	0	3	17	124	
26597	615	1381	23	22	0	3	17	124	
30772	1134	907	23	23	0	3	17	124	
22068	1856	182	22	24	1	3	17	124	
